X,wt2VehM0,wt3VehM0,wt4VehM0,wt2DexM0,wt3DexM0,wt4DexM0
2410124H12Rik,0,0,0,0,0,0
2410127L17Rik,72.891816079447,89.3411871536743,85.2887780869832,77.058370687305,59.6722931142468,61.0513225075885
2410131K14Rik,228.729491835506,215.231041779306,228.480029370634,202.278223054176,240.394095117394,190.109181479326
2500004C02Rik,17.5945762950389,17.2590929728689,17.2142487881984,14.9835720780871,22.1639945852917,16.2288325653083
2510002D24Rik,46.0810331536734,50.7620381554968,41.4706902624781,32.1076544530437,23.8689172456987,45.5952914930091
2510003E04Rik,627.539887856389,648.738847627249,645.534329557441,716.000694302875,774.034887824801,686.247777047324
2510009E07Rik,921.620663073468,977.676854874868,870.884495512039,789.848299544876,879.740092770039,806.804818961043
2510039O18Rik,1214.86360132412,1215.24319344259,1113.44891025484,1395.61271355897,1421.90549877948,1259.66652768822
2510049J12Rik,1.67567393286085,1.01524076310994,0.78246585400902,0,1.70492266040705,0.772801550728968
2610001J05Rik,492.64813626109,580.717716498883,577.459800258657,471.982520459743,537.050638028221,491.501786263624
2610002J02Rik,129.864729796716,139.087984546061,136.931524451578,149.835720780871,119.344586228494,112.0562248557
2610002M06Rik,366.972591296527,326.907525721399,351.32716845005,337.130371756959,351.214068043853,316.848635798877
2610005L07Rik,135.729588561729,119.798410046972,111.110151269281,117.728066327827,114.229818247272,122.102645015177
2610008E11Rik,126.513381930994,125.889854625632,102.503026875182,112.376790585653,83.5412103599455,127.51225587028
2610015P09Rik,127.351218897425,116.752687757643,129.106865911488,142.343934741827,161.96765273867,156.878714797981
2610018G03Rik,5.86485876501298,8.12192610487948,8.60712439409922,7.49178603904354,3.4098453208141,10.8192217102056
2610020C07Rik,210.297078574037,169.545207439359,215.17810985248,164.819292858958,173.902111361519,197.837196986616
2610020H08Rik,38.5405004557996,48.7315566292769,52.4252122186043,41.7399507889569,37.5082985289551,47.1408945944671
2610027K06Rik,43.5675222543821,34.5181859457378,26.6038390363067,34.2481647499133,22.1639945852917,40.9584821886353
2610028H24Rik,10.8918805635955,10.1524076310994,14.0843853721624,7.49178603904354,10.2295359624423,14.6832294638504
2610034B18Rik,318.378047243562,325.892284958289,333.330453807842,275.055573147741,254.033476400651,268.934939653681
2610035D17Rik,33.513478657217,35.5334267088477,39.123292700451,46.020971382696,57.9673704538397,51.7777038988409
2610037D02Rik,0,0,0,0,0,0
2610044O15Rik8,51.108054952256,52.7925196817166,61.8148024667126,48.1614816795656,40.9181438497692,57.9601163046726
2610203C20Rik,0,0,0,0,0,0
2610203C22Rik,25.1351089929128,22.3352967884186,24.2564414742796,22.4753581171306,23.8689172456987,24.729649623327
2610206C17Rik,14.2432284293172,13.1981299204292,10.9545219561263,11.7728066327827,13.6393812832564,13.1376263623925
2610301B20Rik,154.162001823198,158.37755904515,138.496456159597,160.538272265219,161.96765273867,194.7459907837
2610305D13Rik,12.5675544964564,17.2590929728689,22.6915097662616,2.14051029686958,10.2295359624423,10.0464201594766
2610306M01Rik,19.2702502278998,17.2590929728689,20.3441122042345,20.334847820261,13.6393812832564,21.6384434204111
2610307P16Rik,0,0,0.78246585400902,0,0,1.54560310145794
2610318N02Rik,20.9459241607606,24.3657783146384,31.2986341603608,32.1076544530437,20.4590719248846,30.1392604784298
2610507B11Rik,7255.66812928749,7106.68534176955,7208.07544713109,7644.83252526971,7048.15027812275,7360.16196914269
2610507I01Rik,161.702534521072,165.484244386919,176.837283006038,157.327506819914,156.852884757449,173.880348914018
2610524H06Rik,94.6755772066381,112.691724705203,121.282207371398,94.1824530622616,98.885514303609,95.8273922903921
2610528A11Rik,4.18918483215213,1.01524076310994,5.47726097806314,2.14051029686958,5.11476798122115,4.63680930437381
2700029M09Rik,271.459177123458,301.526506643651,298.119490377437,212.980774538523,218.230100532103,270.480542755139
2700038G22Rik,2.51351089929128,12.1828891573192,8.60712439409922,1.07025514843479,6.81969064162821,4.63680930437381
2700046G09Rik,13.4053914628868,8.12192610487948,5.47726097806314,6.42153089060875,13.6393812832564,1.54560310145794
2700049A03Rik,126.513381930994,146.194669887831,119.71727566338,107.025514843479,121.049508888901,126.739454319551
2700054A10Rik,4.18918483215213,1.01524076310994,2.34739756202706,6.42153089060875,8.52461330203526,1.54560310145794
2700060E02Rik,1494.70114811188,1556.36408984753,1614.22705682061,1451.26598127758,1387.80704557134,1575.74236193637
2700062C07Rik,115.621501367399,128.935576914962,124.412070787434,102.74449424974,95.4756689827949,103.555407797682
2700070H01Rik,0,1.01524076310994,0,0,0,0
2700081O15Rik,45.243196187243,47.716315866167,49.2953488025682,37.4589301952177,61.3772157746539,53.3233070002988
2700086A05Rik,0,0,0,0,0,0
2700089E24Rik,457.458983671012,520.818511475397,517.992395353971,459.139458678525,455.214350328683,465.226533538839
2700094K13Rik,48.5945440529647,40.6096305243974,32.8635658683788,47.0912265311308,37.5082985289551,40.9584821886353
2700097O09Rik,22.6215980936215,21.3200560253086,21.9090439122526,29.9671441561742,10.2295359624423,23.184046521869
2700099C18Rik,27.648619892204,28.4267413670782,30.5161683063518,32.1076544530437,20.4590719248846,31.6848635798877
2810001G20Rik,12.5675544964564,15.228611446649,13.3019195181533,4.28102059373916,3.4098453208141,8.50081705801865
2810002D19Rik,58.6485876501298,65.9906496021458,57.9024731966675,38.5291853436525,56.2624477934327,39.4128790871774
2810004N23Rik,205.270056775454,234.520616278395,244.911812304823,216.191539983828,294.95162025042,251.933305537644
2810006K23Rik,112.270153501677,129.950817678072,127.54193420347,120.938831773131,138.098735492971,113.601827957158
2810008D09Rik,26.8107829257736,25.3810190777484,38.340826846442,16.0538272265219,30.6886078873269,20.0928403189532
2810013P06Rik,54.4594028179777,46.701075103057,57.9024731966675,51.37224712487,64.787061095468,47.913696145196
2810021J22Rik,82.9458596766121,93.402150206114,114.240014685317,102.74449424974,97.1805916432019,109.737820203513
2810025M15Rik,38.5405004557996,42.6401120506173,46.9479512405412,21.4051029686958,28.9836852269199,30.9120620291587
2810029C07Rik,0,0,0,1.07025514843479,10.2295359624423,0.772801550728968
2810047C21Rik1,2.51351089929128,7.10668534176955,4.69479512405412,1.07025514843479,1.70492266040705,2.3184046521869
2810055G20Rik,10.0540435971651,13.1981299204292,6.25972683207216,6.42153089060875,5.11476798122115,9.27361860874762
2810403A07Rik,523.648104019016,581.732957261993,586.066924652756,508.371195506526,540.460483349035,586.556377003287
2810403D21Rik,3.3513478657217,2.03048152621987,7.8246585400902,6.42153089060875,1.70492266040705,2.3184046521869
2810408A11Rik,0,2.03048152621987,3.12986341603608,6.42153089060875,0,0
2810408I11Rik,4.18918483215213,5.07620381554968,11.7369878101353,4.28102059373916,13.6393812832564,5.40961085510278
2810408M09Rik,124.837707998133,131.981299204292,100.155629313155,147.695210484001,107.410127605644,125.966652768822
2810410L24Rik,0.837836966430426,0,1.56493170801804,1.07025514843479,5.11476798122115,0
2810417H13Rik,334.29694960574,402.035342191534,425.661424580907,294.320165819568,306.886078873269,415.767234292185
2810428I15Rik,289.891590384927,223.352967884186,205.788519604372,223.683326022871,231.869481815359,193.973189232971
2810429I04Rik,0,1.01524076310994,0.78246585400902,0,0,0
2810442I21Rik,4.18918483215213,4.06096305243974,10.9545219561263,7.49178603904354,13.6393812832564,8.50081705801865
2810442N19Rik,0,0,0,0,0,0
2810454H06Rik,1.67567393286085,1.01524076310994,1.56493170801804,0,0,2.3184046521869
2810459M11Rik,0,0,0,0,0,0
2810468N07Rik,0,0,0.78246585400902,0,0,0
2810474O19Rik,1550.83622486272,1551.28788603198,1589.97061534633,1451.26598127758,1401.4464268546,1585.78878209584
2900005J15Rik,31.8378047243562,25.3810190777484,24.2564414742796,26.7563787108698,25.5738399061058,27.0480542755139
2900008C10Rik,10.8918805635955,7.10668534176955,7.04219268608118,6.42153089060875,15.3443039436635,10.8192217102056
2900009J06Rik,0,0,0,1.07025514843479,0,0
2900011O08Rik,1.67567393286085,1.01524076310994,1.56493170801804,0,0,2.3184046521869
2900026A02Rik,183.486295648263,182.743337359788,189.356736670183,117.728066327827,129.574122190936,145.286691537046
2900041M22Rik,1.67567393286085,2.03048152621987,0,0,0,0.772801550728968
2900052N01Rik,0,0,0,0,0,0
2900055J20Rik,0,0,0,0,0,0.772801550728968
2900056M20Rik,118.13501226669,147.209910650941,111.110151269281,97.393218507566,88.6559783411667,101.237003145495
2900060B14Rik,0,0,0,0,0,0
2900076A07Rik,7.54053269787383,11.1676483942093,7.8246585400902,22.4753581171306,18.7541492644776,9.27361860874762
2900097C17Rik,2113.02482933753,2188.85908526502,2160.3882229189,1941.44283926071,1832.79185993758,1970.64395435887
3000002C10Rik,1.67567393286085,12.1828891573192,5.47726097806314,0,1.70492266040705,2.3184046521869
3010026O09Rik,19.2702502278998,38.5791489981775,32.8635658683788,43.8804610858264,51.1476798122115,41.7312837393643
3110001I22Rik,19.2702502278998,17.2590929728689,25.0389073282886,24.6158684140002,22.1639945852917,21.6384434204111
3110002H16Rik,740.647878324496,722.851423334274,776.206127176948,927.911213692964,958.166535148763,951.31870894736
3110007F17Rik,2.51351089929128,4.06096305243974,1.56493170801804,5.35127574217396,5.11476798122115,3.86400775364484
3110009E18Rik,15.9189023621781,7.10668534176955,10.1720561021173,13.9133169296523,10.2295359624423,10.8192217102056
3110021A11Rik,0.837836966430426,1.01524076310994,0,0,1.70492266040705,0
3110021N24Rik,10.0540435971651,2.03048152621987,7.04219268608118,12.8430617812175,11.9344586228494,13.9104279131214
3110035E14Rik,0.837836966430426,2.03048152621987,2.34739756202706,4.28102059373916,1.70492266040705,0
3110039I08Rik,0,0,0,0,0,0
3110040N11Rik,113.945827434538,103.554557837213,99.3731634591455,104.88500454661,102.295359624423,122.875446565906
3110043O21Rik,888.945021382682,995.951188610846,985.906976051365,854.063608450963,876.330247449224,952.091510498089
3110045C21Rik,2.51351089929128,2.03048152621987,2.34739756202706,4.28102059373916,5.11476798122115,2.3184046521869
3110047P20Rik,0,0,0,0,1.70492266040705,0
3110052M02Rik,63.6756094487124,81.2192610487948,79.029051254911,62.0747986092179,76.7215197183173,63.3697271597754
3110056K07Rik,46.9188701201038,39.5943897612875,50.0778146565773,44.9507162342612,35.8033758685481,41.7312837393643
3110057O12Rik,21.7837611271911,32.4877044195179,20.3441122042345,31.0373993046089,23.8689172456987,30.9120620291587
3110062M04Rik,1250.89059088063,1184.78597054929,1129.88069318902,1179.42117357514,988.85514303609,915.769837613827
3110070M22Rik,2.51351089929128,0,2.34739756202706,4.28102059373916,0,0
3110079O15Rik,0,0,0,0,0,0
3110082I17Rik,160.864697554642,147.209910650941,143.97371713766,136.992658999653,114.229818247272,121.329843464448
3200001D21Rik,3.3513478657217,1.01524076310994,0.78246585400902,1.07025514843479,3.4098453208141,4.63680930437381
3300002I08Rik,1.67567393286085,3.04572228932981,3.12986341603608,4.28102059373916,11.9344586228494,4.63680930437381
3300005D01Rik,5.86485876501298,17.2590929728689,9.38959024810824,9.63229633591312,6.81969064162821,10.8192217102056
3425401B19Rik,0,0,0,0,0,0
3632454L22Rik,0,0,0,2.14051029686958,0,0.772801550728968
3830403N18Rik,25.9729459593432,27.4115006039682,28.9512365983337,36.3886750467829,18.7541492644776,27.0480542755139
3830406C13Rik,343.513156236475,344.166618694268,373.236212362302,249.369449585306,310.295924194083,316.075834248148
3830408C21Rik,3.3513478657217,6.09144457865961,3.9123292700451,4.28102059373916,1.70492266040705,6.18241240583175
3930402G23Rik,0,0,0,0,0,1.54560310145794
4430402I18Rik,9.21620663073468,2.03048152621987,8.60712439409922,8.56204118747833,10.2295359624423,8.50081705801865
4631405J19Rik,0,0,0,0,0,0
4632415L05Rik,103.891783837373,140.103225309171,142.408785429642,104.88500454661,146.623348795006,124.421049667364
4632427E13Rik,5.02702179858255,5.07620381554968,1.56493170801804,1.07025514843479,0,0
4632428C04Rik,0,2.03048152621987,0,0,0,1.54560310145794
4632428N05Rik,3322.02357189664,3243.69423813624,3204.19767216694,3721.27715110777,3952.01072682355,3670.03456441187
4632434I11Rik,125.675544964564,118.783169283862,159.62303421784,119.868576624697,95.4756689827949,166.152333406728
4732416N19Rik,1.67567393286085,0,0,2.14051029686958,1.70492266040705,0
4732456N10Rik,0,0,0,0,0,0
4732471J01Rik,92.1620663073468,92.3869094430041,86.0712439409922,142.343934741827,129.574122190936,124.421049667364
4732490B19Rik,0,0,0,0,0,0
4732491K20Rik,29.3242938250649,21.3200560253086,14.8668512261714,22.4753581171306,5.11476798122115,16.2288325653083
4831440E17Rik,2.51351089929128,2.03048152621987,2.34739756202706,5.35127574217396,1.70492266040705,6.95521395656071
4833403I15Rik,0,0,0,0,3.4098453208141,0
4833411C07Rik,0.837836966430426,1.01524076310994,0.78246585400902,1.07025514843479,0,2.3184046521869
4833412C05Rik,0,0,0,0,0,0
4833417C18Rik,5.02702179858255,2.03048152621987,3.12986341603608,5.35127574217396,1.70492266040705,4.63680930437381
4833418N02Rik,3.3513478657217,8.12192610487948,6.25972683207216,10.7025514843479,1.70492266040705,4.63680930437381
4833419F23Rik,25.9729459593432,23.3505375515285,23.4739756202706,14.9835720780871,17.0492266040705,19.3200387682242
4833420G17Rik,232.080839701228,260.916876119253,269.950719633112,302.882207007046,318.820537496119,342.351086972933
4833422C13Rik,0.837836966430426,0,0,0,1.70492266040705,0
4833424O15Rik,0,0,0,0,0,0
4833427F10Rik,0,0,0,0,0,0
4833427G06Rik,0,0,0,0,0,0
4833428L15Rik,0,0,0,0,0,0
4833439L19Rik,1094.21507815814,1139.10013620935,1096.23466146664,1023.16392190366,1053.64220413156,972.957152367771
4921504A21Rik,0,0,0,0,0,0
4921504E06Rik,0,0,0,0,0,0
4921507L20Rik,0.837836966430426,1.01524076310994,0.78246585400902,1.07025514843479,1.70492266040705,2.3184046521869
4921507P07Rik,1.67567393286085,2.03048152621987,0.78246585400902,5.35127574217396,5.11476798122115,2.3184046521869
4921509O07Rik,0,0,0,0,0,0
4921511C10Rik,0,0,0,0,0,0
4921511I17Rik,18.4324132614694,15.228611446649,17.9967146422075,18.1943375233915,11.9344586228494,17.0016341160373
4921513I03Rik,0,0,0,0,0,0
4921524J17Rik,124.837707998133,103.554557837213,135.36659274356,128.430617812175,138.098735492971,121.329843464448
4921524L21Rik,0,0,0,0,0,0
4921525O09Rik,0,0,0,0,0,0
4921529L05Rik,4.18918483215213,1.01524076310994,2.34739756202706,3.21076544530437,0,5.40961085510278
4921531C22Rik,12.5675544964564,25.3810190777484,19.5616463502255,22.4753581171306,34.098453208141,22.4112449711401
4921536K21Rik,20.1080871943302,11.1676483942093,14.0843853721624,23.5456132655654,10.2295359624423,23.184046521869
4921539E11Rik,0,0,0,0,0,0
4922501C03Rik,294.080775217079,285.282654433892,375.58360992433,322.146799678872,318.820537496119,335.395873016372
4922502D21Rik,0,0,0,1.07025514843479,0,0
4930401O12Rik,0,0,0,0,0,0
4930402F06Rik,0,0,0,0,0,0
4930402H24Rik,677.810105842214,727.927627149823,633.797341747306,414.188742444264,380.197753270772,452.088907176446
4930404A10Rik,0,0,0,0,0,0
4930404H11Rik,0,0,0,1.07025514843479,0,0
4930404I05Rik,5.02702179858255,1.01524076310994,0,1.07025514843479,0,0.772801550728968
4930404N11Rik,1435.21472349532,1203.06030428527,1088.41000292655,1045.63928002079,1065.57666275441,723.342251482314
4930405A10Rik,0,0,0,0,0,0
4930405A21Rik,2.51351089929128,2.03048152621987,3.12986341603608,3.21076544530437,5.11476798122115,5.40961085510278
4930405J17Rik,0,0,0,0,0,0
4930406D18Rik,0,0,0,0,0,0
4930407I10Rik,0,0,0.78246585400902,0,0,0
4930412B13Rik,0,0,0,0,0,0
4930412C18Rik,18.4324132614694,21.3200560253086,18.7791804962165,27.8266338593046,30.6886078873269,23.184046521869
4930412O13Rik,0,0,0,0,0,0
4930413G21Rik,8.37836966430426,6.09144457865961,1.56493170801804,13.9133169296523,10.2295359624423,3.09120620291587
4930414L22Rik,87.1350445087643,93.402150206114,89.2011073570283,63.1450537576527,69.9018290766891,61.0513225075885
4930414N06Rik,57.8107506836994,59.8992050234862,70.4219268608118,48.1614816795656,44.3279891705833,54.8689101017567
4930415F15Rik,5.02702179858255,5.07620381554968,3.9123292700451,6.42153089060875,8.52461330203526,11.5920232609345
4930415O20Rik,0,0,0,0,0,0
4930417O13Rik,0,0,0.78246585400902,1.07025514843479,0,0
4930425K10Rik,0,0,0.78246585400902,0,0,0
4930426L09Rik,3.3513478657217,2.03048152621987,8.60712439409922,4.28102059373916,0,4.63680930437381
4930427A07Rik,75.4053269787383,78.173538759465,86.0712439409922,74.9178603904354,85.2461330203526,79.5985597250837
4930428E07Rik,0,0,0,0,0,0
4930428G15Rik,0,0,0,0,1.70492266040705,0
4930428O21Rik,0,0,0,0,0,0
4930429B21Rik,6.70269573144341,7.10668534176955,6.25972683207216,11.7728066327827,10.2295359624423,9.27361860874762
4930429D17Rik,0,0,0,0,0,0
4930429F11Rik,0,0,0,0,0,0
4930429F24Rik,0,0,0,1.07025514843479,0,0
4930430F08Rik,88.8107184416251,104.569798600323,104.0679585832,136.992658999653,158.557807417856,130.603462073196
4930430J02Rik,0,0,0,0,0,0
4930431F12Rik,0,0,0,0,0,0
4930431P03Rik,1.67567393286085,0,0,2.14051029686958,1.70492266040705,3.86400775364484
4930432J09Rik,0,1.01524076310994,0,0,0,0
4930432K21Rik,20.9459241607606,19.2895744990888,21.9090439122526,25.686123562435,25.5738399061058,23.184046521869
4930440I19Rik,0.837836966430426,0,0.78246585400902,1.07025514843479,1.70492266040705,2.3184046521869
4930442L01Rik,0,0,0,0,0,0
4930443O20Rik,0.837836966430426,0,0,0,0,0.772801550728968
4930444G20Rik,0.837836966430426,0,0,0,0,0
4930444P10Rik,0,0,0,0,0,0
4930447K03Rik,15.9189023621781,9.13716686798942,14.8668512261714,4.28102059373916,10.2295359624423,8.50081705801865
4930447N08Rik,2.51351089929128,0,0.78246585400902,2.14051029686958,1.70492266040705,0
4930448H16Rik,1.67567393286085,0,0,0,0,0
4930449E18Rik,0,0,0,0,0,0
4930451C15Rik,1.67567393286085,0,0,0,0,0
4930451G09Rik,2.51351089929128,2.03048152621987,1.56493170801804,2.14051029686958,5.11476798122115,2.3184046521869
4930452B06Rik,0.837836966430426,0,0,0,0,0
4930453N24Rik,251.351089929128,230.459653225955,248.041675720859,221.542815726002,228.459636494545,217.15723575484
4930455C13Rik,47.7567070865343,65.9906496021458,53.2076780726133,49.2317368280004,71.6067517370962,75.7345519714389
4930455D15Rik,0,0,0,0,0,0
4930459C07Rik,0,0,0.78246585400902,0,0,0
4930461G14Rik,0,0,0,0,0,0
4930465K10Rik,0,0,0,0,0,0
4930467K11Rik,0,0,0,0,0,0
4930469G21Rik,0,0,0,0,0,0
4930471C04Rik,0,0,0,0,0,0
4930471G03Rik,0,0,0,0,0,0
4930471M09Rik,0,0,0,0,0,0
4930473A02Rik,1017.97191421297,958.387280375779,1083.71520780249,887.241518052442,772.329965164394,931.225868628407
4930474N09Rik,0,0,0,0,0,0
4930478L05Rik,0,0,0,0,0,0
4930479D17Rik,1.67567393286085,1.01524076310994,0.78246585400902,1.07025514843479,0,0
4930480G23Rik,0,0,0,0,0,0
4930481A15Rik,32.6756416907866,35.5334267088477,39.123292700451,73.8476052420006,83.5412103599455,67.2337349134202
4930483J18Rik,0,0,1.56493170801804,0,1.70492266040705,0
4930483K19Rik,32.6756416907866,36.5486674719577,27.3863048903157,20.334847820261,20.4590719248846,27.0480542755139
4930483O08Rik,0,0,0,0,0,0
4930486L24Rik,10.0540435971651,17.2590929728689,15.6493170801804,41.7399507889569,22.1639945852917,27.8208558262429
4930487D11Rik,0,1.01524076310994,0.78246585400902,0,0,0
4930487H11Rik,0.837836966430426,2.03048152621987,3.12986341603608,0,0,0
4930500J02Rik,0,0,0,0,0,0
4930500L23Rik,0,0,0,0,0,0
4930502E09Rik,0,0,0.78246585400902,0,0,0
4930502E18Rik,0,0,0,1.07025514843479,0,0
4930503B20Rik,0,0,0,1.07025514843479,1.70492266040705,2.3184046521869
4930503E24Rik,0,0,0,0,0,0
4930503L19Rik,231.243002734797,252.794950014374,237.087153764733,188.364906124523,197.771028607218,201.701204740261
4930505A04Rik,0.837836966430426,0,0,0,0,0
4930506C21Rik,142.432284293172,145.179429124721,153.363307385768,130.571128109045,141.508580813785,142.968286884859
4930506M07Rik,2763.18631528754,2973.640195149,2849.74064030085,4058.40752286473,3948.60088150273,4256.59094141516
4930507D05Rik,4.18918483215213,8.12192610487948,7.8246585400902,2.14051029686958,3.4098453208141,3.86400775364484
4930509E16Rik,0,0,1.56493170801804,2.14051029686958,1.70492266040705,0
4930509K18Rik,0,0,0,0,0,0
4930511A02Rik,0,0,0,0,0,0
4930511M06Rik,0,0,0,0,0,0
4930512B01Rik,9.21620663073468,12.1828891573192,6.25972683207216,13.9133169296523,23.8689172456987,13.9104279131214
4930513N10Rik,74.5674900123079,38.5791489981775,61.8148024667126,57.7937780154787,61.3772157746539,66.4609333626913
4930515B02Rik,0,0,0,0,0,0
4930515G01Rik,6.70269573144341,19.2895744990888,10.9545219561263,9.63229633591312,15.3443039436635,8.50081705801865
4930519D14Rik,0,0,0,0,0,0
4930519G04Rik,0,0,0,0,0,0
4930520O04Rik,5.86485876501298,5.07620381554968,12.5194536641443,5.35127574217396,11.9344586228494,5.40961085510278
4930522O17Rik,0,0,0,0,0,0
4930523C07Rik,30.9999677579258,15.228611446649,35.2109634304059,201.207967905741,228.459636494545,190.881983030055
4930524B15Rik,1.67567393286085,0,0,0,1.70492266040705,0
4930525D18Rik,0,0,0,0,0,0
4930525G20Rik,2.51351089929128,0,0.78246585400902,1.07025514843479,1.70492266040705,0.772801550728968
4930526I15Rik,47.7567070865343,36.5486674719577,39.123292700451,56.7235228670439,44.3279891705833,27.0480542755139
4930526L06Rik,2.51351089929128,1.01524076310994,1.56493170801804,4.28102059373916,11.9344586228494,4.63680930437381
4930528A17Rik,15.9189023621781,24.3657783146384,22.6915097662616,12.8430617812175,22.1639945852917,14.6832294638504
4930529C04Rik,0,0,0,0,0,0
4930529L06Rik,0,0,0,0,0,0
4930529M08Rik,0,0,0,0,1.70492266040705,0
4930533B01Rik,0,0,0,1.07025514843479,0,0
4930538K18Rik,0,0,0,0,0,0.772801550728968
4930539E08Rik,0.837836966430426,0,0.78246585400902,1.07025514843479,0,2.3184046521869
4930539J05Rik,14.2432284293172,3.04572228932981,16.4317829341894,22.4753581171306,17.0492266040705,7.72801550728968
4930539M17Rik,0,0,0,0,0,0
4930542D17Rik,0,0,0.78246585400902,3.21076544530437,0,2.3184046521869
4930543E12Rik,0,0,0,0,0,0
4930544D05Rik,0,1.01524076310994,0,0,0,0
4930544M13Rik,0,0,0,0,0,0
4930545L23Rik,0,0,0,0,0,0
4930546C10Rik,0,1.01524076310994,0,0,0,0
4930546K05Rik,0,0,0,0,0,0
4930547E08Rik,0,0,0,0,1.70492266040705,0
4930548H24Rik,0,0,0,0,0,0
4930549G23Rik,41.8918483215213,33.5029451826279,46.9479512405412,40.6696956405221,37.5082985289551,45.5952914930091
4930550C14Rik,6.70269573144341,4.06096305243974,6.25972683207216,11.7728066327827,5.11476798122115,6.95521395656071
4930550L24Rik,0,0,0,0,0,0.772801550728968
4930552P12Rik,4.18918483215213,2.03048152621987,3.12986341603608,2.14051029686958,0,4.63680930437381
4930553E22Rik,0,0,0,0,0,0
4930555B11Rik,0,0,0,0,0,0
4930556J02Rik,0,0,0,0,0,0
4930556M19Rik,25.1351089929128,27.4115006039682,22.6915097662616,17.1240823749567,18.7541492644776,10.0464201594766
4930557J02Rik,0,1.01524076310994,0,0,0,0
4930558J18Rik,4.18918483215213,2.03048152621987,7.8246585400902,9.63229633591312,3.4098453208141,1.54560310145794
4930558K02Rik,0,0,0,0,0,0
4930562C15Rik,0,9.13716686798942,0,1.07025514843479,0,2.3184046521869
4930562F07Rik,5.02702179858255,2.03048152621987,6.25972683207216,40.6696956405221,52.8526024726186,49.459299246654
4930563D23Rik,0,0,0,0,0,0
4930563E18Rik,0,0,0,0,0,0
4930563E22Rik,0,4.06096305243974,0.78246585400902,5.35127574217396,0,1.54560310145794
4930564B18Rik,0,0,0,0,0,0
4930564C03Rik,1.67567393286085,0,0,0,0,0
4930564D02Rik,0,0,0,0,0,0
4930565N06Rik,3.3513478657217,1.01524076310994,1.56493170801804,1.07025514843479,0,3.86400775364484
4930567H12Rik,0,0,0,0,0,0
4930570G19Rik,0,0,0,0,0,0
4930573O16Rik,0,0,0,0,0,0
4930577N17Rik,22.6215980936215,13.1981299204292,12.5194536641443,9.63229633591312,11.9344586228494,8.50081705801865
4930578M01Rik,0.837836966430426,0,0,0,0,0
4930579G18Rik,114.783664400968,124.874613862522,109.545219561263,122.009086921566,95.4756689827949,129.057858971738
4930579G24Rik,82.1080227101817,59.8992050234862,84.5063122329742,49.2317368280004,63.0821384350609,70.3249411163361
4930579K19Rik,4.18918483215213,1.01524076310994,1.56493170801804,1.07025514843479,1.70492266040705,3.86400775364484
4930581F22Rik,11.729717530026,11.1676483942093,7.8246585400902,2.14051029686958,5.11476798122115,11.5920232609345
4930583K01Rik,0,0,0,1.07025514843479,0,0
4930590J08Rik,0,0,0,2.14051029686958,1.70492266040705,0
4930592A05Rik,113.945827434538,115.737446994533,116.587412247344,114.517300882523,119.344586228494,121.329843464448
4930592I03Rik,0,2.03048152621987,0,0,0,0
4930593A02Rik,0.837836966430426,0,0,0,0,0
4930594C11Rik,0,0,2.34739756202706,1.07025514843479,1.70492266040705,0
4930595M18Rik,0,0,0,0,0,0
4930596I21Rik,0,1.01524076310994,0,0,0,0.772801550728968
4930599N23Rik,53.6215658515472,45.6858343399471,52.4252122186043,98.4634736560008,68.1969064162821,97.37299539185
4931402G19Rik,10.0540435971651,11.1676483942093,11.7369878101353,10.7025514843479,10.2295359624423,17.7744356667663
4931403E22Rik,15.0810653957477,12.1828891573192,21.1265780582435,22.4753581171306,17.0492266040705,29.3664589277008
4931403G20Rik,10.0540435971651,11.1676483942093,5.47726097806314,11.7728066327827,11.9344586228494,6.95521395656071
4931406B18Rik,0,0,0.78246585400902,0,0,0.772801550728968
4931406C07Rik,482.594092663925,493.407010871428,534.424178288161,508.371195506526,564.329400594734,559.508322727773
4931406H21Rik,0.837836966430426,0,0,1.07025514843479,0,1.54560310145794
4931406P16Rik,438.188733443113,488.330807055879,448.352934347168,448.436907194177,448.394659687055,433.541669958951
4931408C20Rik,0,0,0,0,0,0.772801550728968
4931408D14Rik,0,0,0,1.07025514843479,3.4098453208141,0
4931409K22Rik,0,0,0,0,0,0
4931414P19Rik,49.4323810193951,48.7315566292769,57.9024731966675,71.707094945131,40.9181438497692,51.0049023481119
4931423N10Rik,0,0,0,0,0,0
4931428F04Rik,36.8648265229387,44.6705935768371,43.8180878245051,31.0373993046089,27.2787625665128,44.0496883915512
4931428L18Rik,0,0,0,0,0,0
4931429I11Rik,0.837836966430426,0,0,0,0,0
4931429L15Rik,0,0,0,0,0,1.54560310145794
4931431B13Rik,0.837836966430426,0,0,0,0,0
4931431C16Rik,250.513252962697,207.109115674427,259.778663530995,178.73260978861,211.410409890474,184.699570624223
4931440F15Rik,0,0,0,0,1.70492266040705,0
4931440J10Rik,4.18918483215213,6.09144457865961,3.12986341603608,12.8430617812175,15.3443039436635,6.95521395656071
4931440L10Rik,0.837836966430426,0,0.78246585400902,0,0,0
4931440P22Rik,8.37836966430426,2.03048152621987,7.04219268608118,21.4051029686958,8.52461330203526,12.3648248116635
4932411E22Rik,0,0,0,0,0,0
4932411N23Rik,0,0,0,0,0,0
4932414J04Rik,0,0,0,0,0,0
4932414N04Rik,0,0,0,0,0,0.772801550728968
4932415M13Rik,0,0,0,0,0,0
